,E_votes_2,E_votes_num,E_votes_3,E_votes_1,E_votes_mean,E_votes_4,E_votes_std,E_likes_num,E_likes_mean,E_likes_std,E_likes_sum,E_dislikes_num,E_dislikes_std,E_dislikes_sum,E_dislikes_mean,E_com_std,E_com_num,E_com_mean,E_com_sum,E_companyAlias,E_employee,E_first_date,E_lastParticipationDate,E_stillExists,E_churn,E_comp_short,E_uid
930,22,32,10,0,2.3125,0,0.47092907485988494,1.0,18.0,,18.0,1.0,,13.0,13.0,,1,73.0,73,57bb2f0b3bae540003a8d453,58,2016-10-03 00:00:00,2017-03-16 00:00:00,True,0,21,21_58
931,0,21,16,0,3.238095238095238,5,0.4364357804719847,6.0,1.8333333333333333,1.1690451944500122,11.0,6.0,0.408248290463863,1.0,0.16666666666666666,49.536518515804744,6,56.333333333333336,338,57bb2f0b3bae540003a8d453,60,2016-10-03 00:00:00,2017-03-17 00:00:00,True,0,21,21_60
932,0,7,6,0,3.142857142857143,1,0.37796447300922725,3.0,2.6666666666666665,0.5773502691896258,8.0,3.0,0.0,0.0,0.0,12.741009902410928,3,39.333333333333336,118,57bb2f0b3bae540003a8d453,62,2016-10-03 00:00:00,2017-01-30 00:00:00,True,0,21,21_62
933,6,42,33,0,2.9285714285714284,3,0.4629100498862759,3.0,4.0,1.7320508075688772,12.0,3.0,0.0,0.0,0.0,72.7621696579571,3,76.33333333333333,229,57bb2f0b3bae540003a8d453,63,2016-10-03 00:00:00,2017-03-15 00:00:00,True,0,21,21_63
934,2,13,8,1,2.8461538461538463,2,0.8006407690254357,9.0,2.6666666666666665,1.5811388300841898,24.0,9.0,1.3333333333333335,5.0,0.5555555555555556,22.707071830403653,9,36.888888888888886,332,57bb2f0b3bae540003a8d453,67,2016-10-05 00:00:00,2017-03-20 00:00:00,True,0,21,21_67
935,16,44,12,16,1.9090909090909092,0,0.8016895478164998,5.0,9.4,4.03732584763727,47.0,5.0,2.3021728866442674,12.0,2.4,87.68865377002888,5,107.6,538,57bb2f0b3bae540003a8d453,68,2016-10-05 00:00:00,2017-03-20 00:00:00,True,0,21,21_68
936,3,22,11,0,3.227272727272727,8,0.6853444168423419,14.0,2.142857142857143,2.7134180220963677,30.0,14.0,1.157868447043679,6.0,0.42857142857142855,19.82783036902568,14,29.285714285714285,410,57bb2f0b3bae540003a8d453,80,2016-10-04 00:00:00,2017-03-03 23:30:29,True,0,21,21_80
937,2,42,29,5,2.857142857142857,6,0.8136466714264519,9.0,6.333333333333333,5.0,57.0,9.0,1.3642254619787417,10.0,1.1111111111111112,76.96608199575823,9,87.55555555555556,788,57bb2f0b3bae540003a8d453,82,2016-10-12 00:00:00,2017-03-20 00:00:00,True,0,21,21_82
938,0,44,32,0,3.272727272727273,12,0.4505106334669668,8.0,3.625,2.774243783705493,29.0,8.0,0.7071067811865476,2.0,0.25,38.536624509308396,8,53.25,426,57bb2f0b3bae540003a8d453,83,2016-10-05 00:00:00,2017-03-20 00:00:00,True,0,21,21_83
939,6,57,47,1,2.912280701754386,3,0.4736145869188955,11.0,6.7272727272727275,5.081159495448044,74.0,11.0,1.9211738835693892,10.0,0.9090909090909091,40.75782133529711,11,56.0,616,57bb2f0b3bae540003a8d453,84,2016-10-04 00:00:00,2017-03-20 00:00:00,True,0,21,21_84
940,9,17,7,0,2.5294117647058822,1,0.6242642728467978,7.0,5.857142857142857,5.520524474738834,41.0,7.0,0.3779644730092273,1.0,0.14285714285714285,27.84395292133849,7,73.42857142857143,514,57bb2f0b3bae540003a8d453,85,2016-10-03 00:00:00,2017-01-18 13:12:40,True,0,21,21_85
941,0,28,28,0,3.0,0,0.0,4.0,3.5,3.3166247903554,14.0,4.0,1.0,2.0,0.5,108.59519633329398,4,90.25,361,57bb2f0b3bae540003a8d453,87,2016-10-31 00:00:00,2017-03-20 00:00:00,True,0,21,21_87
942,7,23,15,0,2.739130434782609,1,0.540823555863717,8.0,4.625,3.4615231989895516,37.0,8.0,1.6420805617960927,7.0,0.875,59.669925423114115,8,75.25,602,57bb2f0b3bae540003a8d453,91,2016-10-03 00:00:00,2017-03-18 00:40:48,True,0,21,21_91
943,8,28,16,3,2.5357142857142856,1,0.7444681351359537,10.0,8.4,5.777350411544878,84.0,10.0,2.5733678754158373,12.0,1.2,37.615599600874816,10,63.4,634,57bb2f0b3bae540003a8d453,93,2016-10-03 00:00:00,2017-03-15 00:00:00,True,0,21,21_93
944,57,64,3,4,1.984375,0,0.33296110168921417,3.0,10.0,7.0,30.0,3.0,3.4641016151377544,6.0,2.0,110.93691901256317,3,181.0,543,57bb2f0b3bae540003a8d453,97,2016-10-03 00:00:00,2017-03-20 18:59:37,True,0,21,21_97
945,3,10,4,0,3.0,3,0.816496580927726,8.0,4.75,4.367084676466507,38.0,8.0,3.1594529363709247,13.0,1.625,46.437169533529,8,52.875,423,57bb2f0b3bae540003a8d453,99,2016-10-04 00:00:00,2017-03-13 16:37:42,True,0,21,21_99
946,0,37,3,0,3.918918918918919,34,0.2767247306920301,26.0,3.5384615384615383,2.9425263870459237,92.0,26.0,1.3615601910478108,15.0,0.5769230769230769,22.371444711094064,26,32.80769230769231,853,57bb2f0b3bae540003a8d453,102,2016-10-03 00:00:00,2017-03-20 14:15:03,True,0,21,21_102
947,0,27,27,0,3.0,0,0.0,1.0,13.0,,13.0,1.0,,0.0,0.0,,1,319.0,319,57bb2f0b3bae540003a8d453,103,2016-10-21 00:00:00,2017-03-16 00:00:00,True,0,21,21_103
948,4,31,25,1,2.838709677419355,1,0.522607194334227,9.0,7.444444444444445,5.681353516353104,67.0,9.0,0.44095855184409843,2.0,0.2222222222222222,154.82247898803325,9,160.0,1440,57bb2f0b3bae540003a8d453,105,2016-10-13 00:00:00,2017-03-20 00:00:00,True,0,21,21_105
949,0,66,18,0,3.727272727272727,48,0.4487745552040593,8.0,6.25,2.9154759474226504,50.0,8.0,0.4629100498862757,2.0,0.25,49.77951385861457,8,65.0,520,57bb2f0b3bae540003a8d453,107,2016-10-06 00:00:00,2017-03-20 00:00:00,True,0,21,21_107
950,1,5,3,0,3.0,1,0.7071067811865476,2.0,9.0,0.0,18.0,2.0,0.0,0.0,0.0,364.8670990922585,2,843.0,1686,57bb2f0b3bae540003a8d453,108,2016-12-14 00:00:00,2017-03-08 16:18:18,True,0,21,21_108
951,1,32,26,0,3.125,5,0.421211769587116,29.0,4.0,3.7416573867739413,116.0,29.0,0.40925259281898757,3.0,0.10344827586206896,53.30671544308512,29,77.03448275862068,2234,57bb2f0b3bae540003a8d453,111,2016-10-03 00:00:00,2017-03-15 20:27:08,True,0,21,21_111
952,0,11,11,0,3.0,0,0.0,1.0,5.0,,5.0,1.0,,1.0,1.0,,1,120.0,120,57bb2f0b3bae540003a8d453,114,2016-10-03 00:00:00,2017-03-16 00:00:00,True,0,21,21_114
953,5,22,9,2,2.8636363636363638,6,0.9408939288152439,16.0,4.9375,3.604973416453072,79.0,16.0,4.814907406517111,50.0,3.125,94.19640385917076,16,93.1875,1491,57bb2f0b3bae540003a8d453,115,2016-10-10 00:00:00,2017-03-20 18:59:37,True,0,21,21_115
954,0,48,5,0,3.8958333333333335,43,0.30870927818858335,7.0,7.714285714285714,3.5456210417116734,54.0,7.0,2.267786838055364,8.0,1.1428571428571428,15.78878444610966,7,27.428571428571427,192,57bb2f0b3bae540003a8d453,118,2016-10-03 00:00:00,2017-03-18 00:00:00,True,0,21,21_118
955,1,5,3,0,3.0,1,0.7071067811865476,2.0,9.0,4.242640687119285,18.0,2.0,0.0,0.0,0.0,8.48528137423857,2,26.0,52,57bb2f0b3bae540003a8d453,119,2016-12-12 00:00:00,2017-03-17 14:24:52,True,0,21,21_119
956,1,25,15,0,3.32,9,0.5567764362830023,14.0,3.857142857142857,3.958576722804507,54.0,14.0,0.744946343668492,5.0,0.35714285714285715,65.59151814638271,14,55.642857142857146,779,57bb2f0b3bae540003a8d453,122,2016-10-03 00:00:00,2017-03-18 13:21:31,True,0,21,21_122
957,9,35,23,3,2.5714285714285716,0,0.654653670707977,20.0,7.1,5.946250477136168,142.0,20.0,2.5256578090511494,24.0,1.2,49.716459204065146,20,62.4,1248,57bb2f0b3bae540003a8d453,125,2016-10-04 00:00:00,2017-03-20 18:59:37,True,0,21,21_125
958,3,13,7,1,2.769230769230769,2,0.8320502943378436,2.0,3.0,4.242640687119285,6.0,2.0,0.0,0.0,0.0,13.435028842544403,2,50.5,101,57bb2f0b3bae540003a8d453,131,2016-10-07 00:00:00,2017-03-02 00:00:00,True,0,21,21_131
959,0,34,10,0,3.7058823529411766,24,0.4624972900628805,28.0,4.642857142857143,3.164786409202526,130.0,28.0,0.9200874124564724,12.0,0.42857142857142855,69.48525784798571,28,73.85714285714286,2068,57bb2f0b3bae540003a8d453,132,2016-10-10 00:00:00,2017-02-21 15:51:28,True,0,21,21_132
960,0,9,9,0,3.0,0,0.0,2.0,2.5,0.7071067811865476,5.0,2.0,0.0,0.0,0.0,77.07463914933368,2,113.5,227,57bb2f0b3bae540003a8d453,136,2016-10-11 00:00:00,2017-02-23 00:00:00,True,0,21,21_136
961,12,33,19,0,2.696969696969697,2,0.58549383455595,24.0,10.291666666666666,6.463806703595743,247.0,24.0,1.7273377354107426,21.0,0.875,101.4854526592323,24,164.41666666666666,3946,57bb2f0b3bae540003a8d453,140,2016-10-03 00:00:00,2017-03-17 16:14:47,True,0,21,21_140
962,7,52,36,4,2.8076923076923075,5,0.7150609884440423,5.0,3.0,1.5811388300841898,15.0,5.0,0.0,0.0,0.0,47.241930527868995,5,49.6,248,57bb2f0b3bae540003a8d453,142,2016-10-10 00:00:00,2017-03-17 12:31:21,True,0,21,21_142
963,3,62,48,0,3.129032258064516,11,0.4610704212683658,10.0,4.2,4.1041983924323695,42.0,10.0,1.3374935098492586,7.0,0.7,45.16402206279783,10,63.7,637,57bb2f0b3bae540003a8d453,150,2016-10-03 00:00:00,2017-03-20 14:15:03,True,0,21,21_150
964,2,41,11,0,3.6341463414634148,28,0.5812098399449036,28.0,3.3214285714285716,3.345019198622549,93.0,28.0,1.0363754503432017,14.0,0.5,27.836445981262134,28,41.142857142857146,1152,57bb2f0b3bae540003a8d453,152,2016-10-03 00:00:00,2017-01-11 14:32:12,True,0,21,21_152
965,1,84,9,1,3.8333333333333335,73,0.4867728332237319,3.0,4.0,1.7320508075688772,12.0,3.0,0.0,0.0,0.0,34.597687784012386,3,55.0,165,57bb2f0b3bae540003a8d453,156,2016-10-03 00:00:00,2017-03-20 14:15:03,True,0,21,21_156
966,4,25,16,0,3.04,5,0.6110100926607785,7.0,2.857142857142857,2.8535691936340255,20.0,7.0,1.4638501094227998,6.0,0.8571428571428571,46.62923668993215,7,73.57142857142857,515,57bb2f0b3bae540003a8d453,158,2016-10-03 00:00:00,2017-03-16 03:42:10,True,0,21,21_158
967,1,20,8,0,3.5,11,0.6069769786668839,4.0,11.5,7.937253933193772,46.0,4.0,1.0,2.0,0.5,36.578682316343766,4,70.0,280,57bb2f0b3bae540003a8d453,161,2016-10-03 00:00:00,2017-03-06 00:00:00,True,0,21,21_161
968,1,11,9,0,3.0,1,0.4472135954999579,4.0,4.75,2.5,19.0,4.0,0.5,1.0,0.25,7.416198487095663,4,58.5,234,57bb2f0b3bae540003a8d453,162,2016-10-05 00:00:00,2017-03-15 00:00:00,True,0,21,21_162
969,1,31,17,0,3.3870967741935485,13,0.5584155773160767,6.0,4.5,6.715653356152326,27.0,6.0,0.0,0.0,0.0,15.527395145355193,6,19.5,117,57bb2f0b3bae540003a8d453,163,2016-10-10 00:00:00,2017-03-18 00:00:00,True,0,21,21_163
970,0,34,4,0,3.8823529411764706,30,0.32703497008386456,34.0,5.794117647058823,3.0429193694164907,197.0,34.0,1.9531043893743179,36.0,1.0588235294117647,39.576737887529106,34,48.5,1649,57bb2f0b3bae540003a8d453,164,2016-10-12 00:00:00,2017-03-20 18:12:06,True,0,21,21_164
971,0,69,0,69,1.0,0,0.0,12.0,11.583333333333334,3.117642854737689,139.0,12.0,4.888917584856095,61.0,5.083333333333333,318.48051888473634,12,277.25,3327,57bb2f0b3bae540003a8d453,165,2016-10-17 00:00:00,2017-03-20 18:59:37,True,0,21,21_165
972,0,18,4,0,3.7777777777777777,14,0.42779263194649864,7.0,2.4285714285714284,1.9880595947760098,17.0,7.0,0.37796447300922725,1.0,0.14285714285714285,12.996336480130156,7,29.714285714285715,208,57bb2f0b3bae540003a8d453,166,2016-10-21 00:00:00,2017-03-20 18:12:06,True,0,21,21_166
973,0,9,9,0,3.0,0,0.0,6.0,3.0,3.4641016151377544,18.0,6.0,0.408248290463863,1.0,0.16666666666666666,36.17964436899106,6,65.16666666666667,391,57bb2f0b3bae540003a8d453,169,2016-11-14 00:00:00,2017-03-13 21:39:04,True,0,21,21_169
974,0,23,1,0,3.9565217391304346,22,0.20851441405707477,14.0,1.8571428571428572,1.70326125450528,26.0,14.0,2.9314512776791286,12.0,0.8571428571428571,19.889806323953874,14,25.714285714285715,360,57c4aa7dbb8b5c000396fd3b,3,2016-09-19 00:00:00,2017-03-06 10:04:46,True,0,22,22_3
975,0,47,12,0,3.74468085106383,35,0.4407545460261734,6.0,3.0,1.0954451150103321,18.0,6.0,0.408248290463863,1.0,0.16666666666666666,57.8426025232844,6,61.833333333333336,371,57c4aa7dbb8b5c000396fd3b,5,2016-09-19 00:00:00,2017-03-19 00:00:00,True,0,22,22_5
976,2,87,79,0,3.045977011494253,6,0.30147104365603367,11.0,3.0,1.61245154965971,33.0,11.0,0.0,0.0,0.0,45.92246429878004,11,73.54545454545455,809,57c4aa7dbb8b5c000396fd3b,6,2016-09-19 00:00:00,2017-03-17 09:32:41,True,0,22,22_6
977,1,34,15,0,3.5,18,0.5640760748177662,5.0,0.8,1.3038404810405297,4.0,5.0,0.8944271909999159,3.0,0.6,41.68093089171594,5,73.6,368,57c4aa7dbb8b5c000396fd3b,7,2016-09-19 00:00:00,2017-03-09 00:00:00,True,0,22,22_7
978,0,43,12,0,3.7209302325581395,31,0.45385026875081047,10.0,3.5,2.592724864350674,35.0,10.0,0.31622776601683794,1.0,0.1,44.3502474000365,10,71.5,715,57c4aa7dbb8b5c000396fd3b,8,2016-09-19 00:00:00,2017-03-20 00:00:00,True,0,22,22_8
979,1,62,22,0,3.6129032258064515,39,0.523382401330242,25.0,3.4,2.533114025595111,85.0,25.0,0.6000000000000001,3.0,0.12,51.63816418115579,25,53.6,1340,57c4aa7dbb8b5c000396fd3b,9,2016-09-19 00:00:00,2017-03-16 00:00:00,True,0,22,22_9
980,0,99,3,0,3.9696969696969697,96,0.1722921969015793,39.0,4.410256410256411,3.588856647706449,172.0,39.0,0.22345586503095888,2.0,0.05128205128205128,222.6992246716762,39,112.71794871794872,4396,57c4aa7dbb8b5c000396fd3b,11,2016-09-19 00:00:00,2017-03-20 16:53:04,True,0,22,22_11
981,0,78,6,0,3.923076923076923,72,0.2681940937606044,46.0,3.239130434782609,2.291867580125631,149.0,46.0,0.0,0.0,0.0,72.88267654980024,46,68.93478260869566,3171,57c4aa7dbb8b5c000396fd3b,12,2016-09-19 00:00:00,2017-03-20 00:00:00,True,0,22,22_12
982,1,53,24,0,3.509433962264151,28,0.5414596195411195,21.0,2.0952380952380953,1.757975025555309,44.0,21.0,0.0,0.0,0.0,28.062939465219454,21,43.142857142857146,906,57c4aa7dbb8b5c000396fd3b,15,2016-09-21 00:00:00,2017-03-17 14:58:44,True,0,22,22_15
983,0,25,0,0,4.0,25,0.0,32.0,1.96875,1.4697898686766473,63.0,32.0,0.0,0.0,0.0,62.65419688334353,32,78.25,2504,57c4aa7dbb8b5c000396fd3b,16,2016-09-19 00:00:00,2017-03-10 17:59:54,True,0,22,22_16
984,0,30,0,0,4.0,30,0.0,28.0,1.75,1.3505828645714688,49.0,28.0,0.18898223650461363,1.0,0.03571428571428571,18.366744447160514,28,50.32142857142857,1409,57c4aa7dbb8b5c000396fd3b,17,2016-09-19 00:00:00,2017-03-17 11:00:51,True,0,22,22_17
985,0,12,9,1,3.0,2,0.7385489458759964,1.0,5.0,,5.0,1.0,,0.0,0.0,,1,20.0,20,57c4aa7dbb8b5c000396fd3b,19,2016-09-23 00:00:00,2017-02-13 00:00:00,True,0,22,22_19
986,0,81,5,0,3.9382716049382718,76,0.24216105241892677,19.0,2.8947368421052633,1.6631541934965108,55.0,19.0,0.0,0.0,0.0,30.290407259226882,19,63.78947368421053,1212,57c4aa7dbb8b5c000396fd3b,21,2016-09-19 00:00:00,2017-03-20 00:00:00,True,0,22,22_21
987,0,19,4,0,3.789473684210526,15,0.41885390829169544,10.0,2.2,1.475729574745244,22.0,10.0,0.31622776601683794,1.0,0.1,55.17054367041246,10,100.3,1003,57c4aa7dbb8b5c000396fd3b,22,2016-09-28 00:00:00,2017-03-14 19:18:39,True,0,22,22_22
988,0,88,0,0,4.0,88,0.0,59.0,2.559322033898305,1.5566452261268073,151.0,59.0,0.2808936228404367,5.0,0.0847457627118644,44.68527516399098,59,67.67796610169492,3993,57c4aa7dbb8b5c000396fd3b,24,2016-09-19 00:00:00,2017-03-20 15:30:34,True,0,22,22_24
989,0,45,16,0,3.6444444444444444,29,0.48409031630826344,23.0,1.2608695652173914,1.3888317950496059,29.0,23.0,0.45769658728016005,3.0,0.13043478260869565,20.813020400264307,23,25.0,575,57c4aa7dbb8b5c000396fd3b,26,2016-09-21 00:00:00,2017-03-20 00:00:00,True,0,22,22_26
990,0,61,56,0,3.081967213114754,5,0.2765912728927599,4.0,6.0,3.7416573867739413,24.0,4.0,0.5,1.0,0.25,94.5987138742735,4,182.25,729,57c4aa7dbb8b5c000396fd3b,28,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,22,22_28
991,0,61,34,0,3.442622950819672,27,0.5008190013679071,14.0,3.0714285714285716,1.9400351192017795,43.0,14.0,0.2672612419124244,1.0,0.07142857142857142,98.76779294424334,14,104.0,1456,57c4aa7dbb8b5c000396fd3b,30,2016-09-20 00:00:00,2017-03-20 15:30:34,True,0,22,22_30
992,4,54,26,0,3.3703703703703702,24,0.6233293534553828,3.0,0.6666666666666666,0.5773502691896258,2.0,3.0,2.5166114784235836,7.0,2.3333333333333335,33.6501609703926,3,45.333333333333336,136,57c4aa7dbb8b5c000396fd3b,31,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,22,22_31
993,13,52,31,0,2.9038461538461537,8,0.6343010785267604,5.0,6.6,3.2093613071762426,33.0,5.0,0.8944271909999161,2.0,0.4,225.24031610704154,5,185.8,929,57c4aa7dbb8b5c000396fd3b,32,2016-09-20 00:00:00,2017-03-16 00:00:00,True,0,22,22_32
994,0,61,14,0,3.7704918032786887,47,0.4240063923634015,5.0,2.8,1.9235384061671346,14.0,5.0,3.8340579025361627,11.0,2.2,485.89679974249674,5,254.2,1271,57c4aa7dbb8b5c000396fd3b,34,2016-09-20 00:00:00,2017-03-17 00:00:00,True,0,22,22_34
995,0,77,52,0,3.324675324675325,25,0.4713239594778242,15.0,3.066666666666667,1.533747356112131,46.0,15.0,1.245945806357946,7.0,0.4666666666666667,187.5243984125799,15,157.4,2361,57c4aa7dbb8b5c000396fd3b,35,2016-09-19 00:00:00,2017-02-28 00:00:00,True,0,22,22_35
996,2,35,33,0,2.942857142857143,0,0.2355041079768027,28.0,0.6785714285714286,1.020296668133975,19.0,28.0,0.0,0.0,0.0,40.67855342800072,28,53.32142857142857,1493,57c4aa7dbb8b5c000396fd3b,36,2016-09-20 00:00:00,2017-03-20 15:30:34,True,0,22,22_36
997,2,67,61,0,3.029850746268657,4,0.30000753797253754,15.0,3.3333333333333335,1.9880595947760098,50.0,15.0,0.7988086367179803,4.0,0.26666666666666666,48.47925427683573,15,65.66666666666667,985,57c4aa7dbb8b5c000396fd3b,38,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,22,22_38
998,2,46,41,0,3.0217391304347827,3,0.3326079062855715,1.0,14.0,,14.0,1.0,,0.0,0.0,,1,85.0,85,57c4aa7dbb8b5c000396fd3b,39,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,22,22_39
999,0,14,6,0,3.5714285714285716,8,0.5135525910130956,7.0,1.7142857142857142,1.1126972805283737,12.0,7.0,0.0,0.0,0.0,30.919249667480614,7,41.0,287,57c4aa7dbb8b5c000396fd3b,40,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,22,22_40
1000,0,41,24,0,3.4146341463414633,17,0.4987789969564457,27.0,2.3333333333333335,1.8810798862519205,63.0,27.0,0.0,0.0,0.0,46.92304422959022,27,53.18518518518518,1436,57c4aa7dbb8b5c000396fd3b,41,2016-09-19 00:00:00,2017-03-20 16:53:04,True,0,22,22_41
1001,1,16,11,0,3.1875,4,0.5439056290693574,5.0,1.2,0.44721359549995804,6.0,5.0,0.0,0.0,0.0,27.48999818115672,5,31.2,156,57c4aa7dbb8b5c000396fd3b,42,2016-09-19 00:00:00,2017-02-14 00:00:00,True,0,22,22_42
1002,0,47,5,0,3.893617021276596,42,0.3116605283339055,7.0,2.857142857142857,2.410295378065479,20.0,7.0,0.0,0.0,0.0,57.93797997695056,7,73.85714285714286,517,57c4aa7dbb8b5c000396fd3b,44,2016-09-20 00:00:00,2017-03-17 00:00:00,True,0,22,22_44
1003,0,13,5,0,3.6153846153846154,8,0.5063696835418334,9.0,1.4444444444444444,1.5092308563562362,13.0,9.0,0.0,0.0,0.0,36.48553746958435,9,45.22222222222222,407,57c4aa7dbb8b5c000396fd3b,45,2016-09-20 00:00:00,2017-03-13 00:00:00,True,0,22,22_45
1004,2,28,23,0,3.0357142857142856,3,0.42879183045206676,2.0,5.5,4.949747468305833,11.0,2.0,6.363961030678928,9.0,4.5,73.53910524340094,2,137.0,274,57c4aa7dbb8b5c000396fd3b,46,2016-09-25 00:00:00,2017-03-20 00:00:00,True,0,22,22_46
1005,5,82,11,0,3.7439024390243905,66,0.5624236707554872,32.0,2.40625,2.168087830026652,77.0,32.0,0.8032193289024988,16.0,0.5,53.384447112884736,32,48.1875,1542,57d1eb86a22c9d0003dd1f05,1,2016-09-09 00:00:00,2017-03-20 01:55:22,True,0,23,23_1
1006,8,88,27,6,3.3068181818181817,47,0.9015689331797189,44.0,2.8636363636363638,2.672781924050418,126.0,44.0,1.0414252715363221,18.0,0.4090909090909091,199.61827207311097,44,100.81818181818181,4436,57d1eb86a22c9d0003dd1f05,2,2016-09-09 00:00:00,2017-03-10 10:25:59,False,1,23,23_2
1007,8,88,27,6,3.3068181818181817,47,0.9015689331797189,44.0,2.8636363636363638,2.672781924050418,126.0,44.0,1.0414252715363221,18.0,0.4090909090909091,199.61827207311097,44,100.81818181818181,4436,57d1eb86a22c9d0003dd1f05,2,2016-09-09 00:00:00,2017-03-11 00:00:00,False,1,23,23_2
1008,5,5,0,0,2.0,0,0.0,2.0,4.0,1.4142135623730951,8.0,2.0,2.1213203435596424,3.0,1.5,12.727922061357855,2,36.0,72,57d1eb86a22c9d0003dd1f05,4,2016-10-16 00:00:00,2016-12-31 00:00:00,True,0,23,23_4
1009,15,56,40,0,2.75,1,0.4767312946227962,9.0,1.4444444444444444,1.810463415200036,13.0,9.0,0.8660254037844387,6.0,0.6666666666666666,40.892474178563035,9,28.77777777777778,259,57d1eb86a22c9d0003dd1f05,6,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,23,23_6
1010,7,41,12,3,3.1463414634146343,19,0.9633528847145287,11.0,1.0909090909090908,0.8312094145936334,12.0,11.0,0.40451991747794513,2.0,0.18181818181818182,26.06669766719074,11,38.45454545454545,423,57d1eb86a22c9d0003dd1f05,8,2016-09-19 00:00:00,2017-03-14 00:00:00,True,0,23,23_8
1011,5,28,15,7,2.357142857142857,1,0.9114207758701963,7.0,1.8571428571428572,1.9518001458970664,13.0,7.0,0.37796447300922725,1.0,0.14285714285714285,65.1660881718325,7,53.42857142857143,374,57d1eb86a22c9d0003dd1f05,12,2016-10-26 00:00:00,2017-03-18 00:00:00,True,0,23,23_12
1012,3,12,8,1,2.5833333333333335,0,0.6685579234215214,3.0,4.0,2.6457513110645907,12.0,3.0,0.0,0.0,0.0,92.11044095721903,3,77.33333333333333,232,57d1eb86a22c9d0003dd1f05,13,2016-09-19 00:00:00,2017-03-17 05:46:18,True,0,23,23_13
1013,10,61,39,2,2.9344262295081966,10,0.6799228500110971,5.0,1.4,1.140175425099138,7.0,5.0,0.5477225575051662,2.0,0.4,22.23285856564558,5,45.6,228,57d1eb86a22c9d0003dd1f05,14,2016-09-19 00:00:00,2017-03-17 00:00:00,True,0,23,23_14
1014,15,53,30,0,2.8679245283018866,8,0.6515583641446041,19.0,1.4210526315789473,1.5024346712987118,27.0,19.0,0.820069887194403,6.0,0.3157894736842105,25.026418789489252,19,23.894736842105264,454,57d1eb86a22c9d0003dd1f05,16,2016-09-21 00:00:00,2017-03-20 01:55:22,True,0,23,23_16
1015,12,52,25,4,2.826923076923077,11,0.8568330618782174,23.0,1.6956521739130435,3.095961924370866,39.0,23.0,1.0387739809021062,12.0,0.5217391304347826,36.244939676786785,23,33.82608695652174,778,57d1eb86a22c9d0003dd1f05,17,2016-09-19 00:00:00,2017-03-20 01:55:22,True,0,23,23_17
1016,14,90,61,4,2.8777777777777778,11,0.6675088313648461,49.0,4.0,3.679900360969936,196.0,49.0,0.8049591192560457,17.0,0.3469387755102041,65.27805519311922,49,78.3265306122449,3838,57d1eb86a22c9d0003dd1f05,18,2016-09-20 00:00:00,2017-03-20 00:00:00,True,0,23,23_18
1017,16,55,32,0,2.8363636363636364,7,0.6313898943229916,23.0,3.3043478260869565,3.2253933179282135,76.0,23.0,0.42174116783664983,5.0,0.21739130434782608,67.93995837991093,23,79.26086956521739,1823,57d1eb86a22c9d0003dd1f05,19,2016-09-19 00:00:00,2017-02-21 01:42:30,False,1,23,23_19
1018,16,55,32,0,2.8363636363636364,7,0.6313898943229916,23.0,3.3043478260869565,3.2253933179282135,76.0,23.0,0.42174116783664983,5.0,0.21739130434782608,67.93995837991093,23,79.26086956521739,1823,57d1eb86a22c9d0003dd1f05,19,2016-09-19 00:00:00,2017-02-23 00:00:00,False,1,23,23_19
1019,12,47,28,2,2.765957446808511,5,0.6982202828386271,34.0,1.6764705882352942,1.664615493599941,57.0,34.0,0.7391520892561241,13.0,0.38235294117647056,43.870505036085596,33,51.60606060606061,1703,57d1eb86a22c9d0003dd1f05,20,2016-09-19 00:00:00,2017-03-16 00:00:00,True,0,23,23_20
1020,11,28,13,2,2.5357142857142856,2,0.7444681351359537,16.0,2.25,2.4899799195977463,36.0,16.0,0.6020797289396148,5.0,0.3125,83.87291974568828,16,42.5,680,57d1eb86a22c9d0003dd1f05,22,2016-09-19 00:00:00,2017-03-16 00:00:00,True,0,23,23_22
1021,2,14,2,0,3.5714285714285716,10,0.7559289460184544,12.0,1.1666666666666667,0.937436866561092,14.0,12.0,0.28867513459481287,1.0,0.08333333333333333,18.387042539063568,12,22.916666666666668,275,57d1eb86a22c9d0003dd1f05,24,2016-09-20 00:00:00,2017-03-16 00:00:00,True,0,23,23_24
1022,1,22,6,0,3.6363636363636362,15,0.5810872031479767,6.0,1.5,0.5477225575051661,9.0,6.0,0.0,0.0,0.0,4.0,6,6.0,36,57d1eb86a22c9d0003dd1f05,26,2016-09-21 00:00:00,2017-03-07 00:00:00,True,0,23,23_26
1023,2,47,40,1,3.0,4,0.4662524041201569,10.0,1.0,0.816496580927726,10.0,10.0,0.31622776601683794,1.0,0.1,20.055478608655097,10,25.0,250,57d1eb86a22c9d0003dd1f05,28,2016-09-20 00:00:00,2017-03-20 00:28:58,True,0,23,23_28
